model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 80, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6820.0918, 0
model1, 80, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6820.2093, 0
model1, 80, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6820.3483, 0
model1, 80, seqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 11, -6820.5516, 0
model1, 80, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 10, -6821.0942, 0
model1, 80, seqROCTM, 5, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6821.8359, 0
model1, 80, seqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -6826.8263, 0
model1, 80, seqROCTM, 7, 000 100 10 1 , 4, -6829.4436, 1
model1, 80, seqROCTM, 8, 00 10 1 , 3, -6836.9199, 0
model1, 80, seqROCTM, 9, 0 1 , 2, -6875.0053, 0
model1, 80, seqROCTM, 10, , 0, -13599.6703, 0
model1, 81, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6783.6756, 0
model1, 81, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6783.8771, 0
model1, 81, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -6784.5078, 0
model1, 81, seqROCTM, 3, 000 000100 100100 10100 0010 001010 101010 1 , 8, -6786.238, 0
model1, 81, seqROCTM, 4, 000 100 0010 001010 101010 1 , 6, -6790.1173, 0
model1, 81, seqROCTM, 5, 000 100 10 1 , 4, -6793.86, 1
model1, 81, seqROCTM, 6, 00 10 1 , 3, -6796.667, 0
model1, 81, seqROCTM, 7, 0 1 , 2, -6851.3716, 0
model1, 81, seqROCTM, 8, , 0, -13603.2512, 0
model1, 82, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6829.3441, 0
model1, 82, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6829.3442, 0
model1, 82, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6829.386, 0
model1, 82, seqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -6829.433, 0
model1, 82, seqROCTM, 4, 000000 100000 10000 001000 101000 00100 10100 0010 1010 1 , 10, -6829.5547, 0
model1, 82, seqROCTM, 5, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -6829.7966, 0
model1, 82, seqROCTM, 6, 000000 100000 10000 1000 00100 10100 10 1 , 8, -6830.1313, 0
model1, 82, seqROCTM, 7, 000 00100 10100 10 1 , 5, -6833.8462, 0
model1, 82, seqROCTM, 8, 000 100 10 1 , 4, -6835.7358, 1
model1, 82, seqROCTM, 9, 00 10 1 , 3, -6844.0507, 0
model1, 82, seqROCTM, 10, 0 1 , 2, -6881.6857, 0
model1, 82, seqROCTM, 11, , 0, -13598.6893, 0
model1, 83, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6731.8544, 0
model1, 83, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6732.0473, 0
model1, 83, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6732.3155, 0
model1, 83, seqROCTM, 3, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6733.6692, 0
model1, 83, seqROCTM, 4, 000 100 000010 100010 10010 1010 1 , 7, -6734.5038, 0
model1, 83, seqROCTM, 5, 000 100 00010 10010 1010 1 , 6, -6736.2939, 0
model1, 83, seqROCTM, 6, 000 100 10 1 , 4, -6739.8801, 0
model1, 83, seqROCTM, 7, 00 10 1 , 3, -6744.8342, 1
model1, 83, seqROCTM, 8, 0 1 , 2, -6783.5352, 0
model1, 83, seqROCTM, 9, , 0, -13612.573, 0
model1, 84, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6726.9881, 0
model1, 84, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6726.9898, 0
model1, 84, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6726.9932, 0
model1, 84, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6727.0036, 0
model1, 84, seqROCTM, 4, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -6727.0297, 0
model1, 84, seqROCTM, 5, 0000 1000 00100 10100 000010 100010 10010 1010 1 , 9, -6727.1086, 0
model1, 84, seqROCTM, 6, 000 00100 10100 000010 100010 10010 1010 1 , 8, -6727.5902, 0
model1, 84, seqROCTM, 7, 000 00100 10100 00010 10010 1010 1 , 7, -6729.1656, 0
model1, 84, seqROCTM, 8, 000 100 00010 10010 1010 1 , 6, -6729.5956, 0
model1, 84, seqROCTM, 9, 000 100 10 1 , 4, -6730.6636, 1
model1, 84, seqROCTM, 10, 00 10 1 , 3, -6739.1607, 0
model1, 84, seqROCTM, 11, 0 1 , 2, -6788.0937, 0
model1, 84, seqROCTM, 12, , 0, -13611.9357, 0
model1, 85, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6746.3661, 0
model1, 85, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6746.5808, 0
model1, 85, seqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6746.8218, 0
model1, 85, seqROCTM, 3, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6747.4417, 0
model1, 85, seqROCTM, 4, 000 00100 10100 000010 100010 10010 001010 101010 1 , 9, -6749.818, 0
model1, 85, seqROCTM, 5, 000 00100 10100 00010 10010 001010 101010 1 , 8, -6750.5034, 0
model1, 85, seqROCTM, 6, 000 100 00010 10010 001010 101010 1 , 7, -6751.1961, 0
model1, 85, seqROCTM, 7, 000 100 10 1 , 4, -6759.1952, 0
model1, 85, seqROCTM, 8, 00 10 1 , 3, -6764.6901, 1
model1, 85, seqROCTM, 9, 0 1 , 2, -6841.4317, 0
model1, 85, seqROCTM, 10, , 0, -13604.5473, 0
model1, 86, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6772.5341, 0
model1, 86, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6772.5342, 0
model1, 86, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6772.5605, 0
model1, 86, seqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -6772.6896, 0
model1, 86, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6772.9345, 0
model1, 86, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6775.6234, 0
model1, 86, seqROCTM, 6, 000 100 10 1 , 4, -6776.858, 1
model1, 86, seqROCTM, 7, 00 10 1 , 3, -6779.1536, 0
model1, 86, seqROCTM, 8, 0 1 , 2, -6834.3595, 0
model1, 86, seqROCTM, 9, , 0, -13605.5171, 0
model1, 87, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6763.217, 0
model1, 87, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6763.2278, 0
model1, 87, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6763.2863, 0
model1, 87, seqROCTM, 3, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6763.4611, 0
model1, 87, seqROCTM, 4, 0000 001000 101000 00100 10100 0010 001010 101010 1 , 9, -6764.2199, 0
model1, 87, seqROCTM, 5, 0000 001000 101000 100 0010 001010 101010 1 , 8, -6764.5371, 0
model1, 87, seqROCTM, 6, 0000 001000 101000 100 0010 1010 1 , 7, -6764.8774, 0
model1, 87, seqROCTM, 7, 000 100 0010 1010 1 , 5, -6765.9695, 0
model1, 87, seqROCTM, 8, 00 0010 1010 1 , 4, -6768.1476, 0
model1, 87, seqROCTM, 9, 00 10 1 , 3, -6769.7295, 1
model1, 87, seqROCTM, 10, 0 1 , 2, -6816.6282, 0
model1, 87, seqROCTM, 11, , 0, -13608.0944, 0
model1, 88, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6821.4459, 0
model1, 88, seqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -6821.6366, 0
model1, 88, seqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1 , 11, -6821.8682, 0
model1, 88, seqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -6822.1343, 0
model1, 88, seqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -6823.9345, 0
model1, 88, seqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -6824.8433, 0
model1, 88, seqROCTM, 6, 000 100 10 1 , 4, -6827.2542, 1
model1, 88, seqROCTM, 7, 00 10 1 , 3, -6835.3368, 0
model1, 88, seqROCTM, 8, 0 1 , 2, -6895.0123, 0
model1, 88, seqROCTM, 9, , 0, -13596.7219, 0
model1, 89, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6728.7005, 0
model1, 89, seqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -6728.9225, 0
model1, 89, seqROCTM, 2, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -6728.981, 0
model1, 89, seqROCTM, 3, 000000 100000 10000 001000 101000 100 10 1 , 8, -6730.8203, 0
model1, 89, seqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -6731.2269, 0
model1, 89, seqROCTM, 5, 000 100 10 1 , 4, -6732.648, 1
model1, 89, seqROCTM, 6, 00 10 1 , 3, -6737.5139, 0
model1, 89, seqROCTM, 7, 0 1 , 2, -6817.5983, 0
model1, 89, seqROCTM, 8, , 0, -13608.0944, 0
model1, 90, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6679.4892, 0
model1, 90, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6679.4925, 0
model1, 90, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -6679.7804, 0
model1, 90, seqROCTM, 3, 000000 100000 10000 001000 101000 100 0010 1010 1 , 9, -6680.6322, 0
model1, 90, seqROCTM, 4, 000000 100000 10000 1000 100 0010 1010 1 , 8, -6680.9979, 0
model1, 90, seqROCTM, 5, 000000 100000 10000 1000 100 10 1 , 7, -6682.9879, 0
model1, 90, seqROCTM, 6, 00000 10000 1000 100 10 1 , 6, -6683.8357, 0
model1, 90, seqROCTM, 7, 000 100 10 1 , 4, -6685.9625, 1
model1, 90, seqROCTM, 8, 00 10 1 , 3, -6696.4559, 0
model1, 90, seqROCTM, 9, 0 1 , 2, -6745.5704, 0
model1, 90, seqROCTM, 10, , 0, -13617.9573, 0
model1, 91, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6856.6873, 0
model1, 91, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6856.9908, 0
model1, 91, seqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6856.9915, 0
model1, 91, seqROCTM, 3, 000000 100000 10000 1000 00100 10100 00010 10010 001010 101010 1 , 11, -6856.9964, 0
model1, 91, seqROCTM, 4, 0000 1000 00100 10100 00010 10010 001010 101010 1 , 9, -6857.0452, 0
model1, 91, seqROCTM, 5, 0000 1000 00100 10100 0010 001010 101010 1 , 8, -6857.2116, 0
model1, 91, seqROCTM, 6, 000 00100 10100 0010 001010 101010 1 , 7, -6857.3719, 0
model1, 91, seqROCTM, 7, 000 100 0010 001010 101010 1 , 6, -6859.2716, 0
model1, 91, seqROCTM, 8, 000 100 0010 1010 1 , 5, -6860.5172, 0
model1, 91, seqROCTM, 9, 000 100 10 1 , 4, -6863.9814, 1
model1, 91, seqROCTM, 10, 00 10 1 , 3, -6868.7604, 0
model1, 91, seqROCTM, 11, 0 1 , 2, -6924.6656, 0
model1, 91, seqROCTM, 12, , 0, -13592.4337, 0
model1, 92, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6868.0647, 0
model1, 92, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6868.0655, 0
model1, 92, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 11, -6868.103, 0
model1, 92, seqROCTM, 3, 0000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 10, -6868.125, 0
model1, 92, seqROCTM, 4, 0000 1000 00100 10100 00010 10010 001010 101010 1 , 9, -6868.1749, 0
model1, 92, seqROCTM, 5, 0000 1000 100 00010 10010 001010 101010 1 , 8, -6868.5299, 0
model1, 92, seqROCTM, 6, 0000 1000 100 00010 10010 1010 1 , 7, -6868.6548, 0
model1, 92, seqROCTM, 7, 000 100 00010 10010 1010 1 , 6, -6869.0198, 0
model1, 92, seqROCTM, 8, 000 100 10 1 , 4, -6871.178, 1
model1, 92, seqROCTM, 9, 00 10 1 , 3, -6875.5518, 0
model1, 92, seqROCTM, 10, 0 1 , 2, -6918.9957, 0
model1, 92, seqROCTM, 11, , 0, -13593.0957, 0
model1, 93, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6794.1037, 0
model1, 93, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6794.1414, 0
model1, 93, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6794.2163, 0
model1, 93, seqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 11, -6794.6538, 0
model1, 93, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 10, -6796.3342, 0
model1, 93, seqROCTM, 5, 000 00100 10100 000010 100010 10010 001010 101010 1 , 9, -6796.8333, 0
model1, 93, seqROCTM, 6, 000 00100 10100 0010 001010 101010 1 , 7, -6798.4675, 0
model1, 93, seqROCTM, 7, 000 100 0010 001010 101010 1 , 6, -6799.3297, 0
model1, 93, seqROCTM, 8, 000 100 10 1 , 4, -6802.4918, 1
model1, 93, seqROCTM, 9, 00 10 1 , 3, -6810.0262, 0
model1, 93, seqROCTM, 10, 0 1 , 2, -6869.2665, 0
model1, 93, seqROCTM, 11, , 0, -13600.3232, 0
model1, 94, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6600.2841, 0
model1, 94, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6600.3278, 0
model1, 94, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6600.5435, 0
model1, 94, seqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -6601.6639, 0
model1, 94, seqROCTM, 4, 000 100 000010 100010 10010 1010 1 , 7, -6603.3531, 0
model1, 94, seqROCTM, 5, 000 100 10 1 , 4, -6609.2017, 1
model1, 94, seqROCTM, 6, 00 10 1 , 3, -6611.0842, 0
model1, 94, seqROCTM, 7, 0 1 , 2, -6652.4304, 0
model1, 94, seqROCTM, 8, , 0, -13630.3925, 0
model1, 95, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6734.3432, 0
model1, 95, seqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -6735.9832, 0
model1, 95, seqROCTM, 2, 000 100 000010 100010 10010 001010 101010 1 , 8, -6736.7798, 0
model1, 95, seqROCTM, 3, 000 100 00010 10010 001010 101010 1 , 7, -6737.261, 0
model1, 95, seqROCTM, 4, 000 100 10 1 , 4, -6740.1613, 1
model1, 95, seqROCTM, 5, 00 10 1 , 3, -6742.9449, 0
model1, 95, seqROCTM, 6, 0 1 , 2, -6791.3497, 0
model1, 95, seqROCTM, 7, , 0, -13611.6167, 0
model1, 96, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6754.57, 0
model1, 96, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6754.6167, 0
model1, 96, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6754.6767, 0
model1, 96, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6754.8156, 0
model1, 96, seqROCTM, 4, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -6755.7484, 0
model1, 96, seqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -6758.3065, 0
model1, 96, seqROCTM, 6, 000 100 10 1 , 4, -6760.5027, 1
model1, 96, seqROCTM, 7, 00 10 1 , 3, -6771.3823, 0
model1, 96, seqROCTM, 8, 0 1 , 2, -6822.1181, 0
model1, 96, seqROCTM, 9, , 0, -13607.1295, 0
model1, 97, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6727.3453, 0
model1, 97, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6727.3961, 0
model1, 97, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6727.5871, 0
model1, 97, seqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -6728.1356, 0
model1, 97, seqROCTM, 4, 00000 10000 1000 000100 100100 10100 0010 1010 1 , 9, -6728.4687, 0
model1, 97, seqROCTM, 5, 00000 10000 1000 100 0010 1010 1 , 7, -6729.4315, 0
model1, 97, seqROCTM, 6, 000 100 0010 1010 1 , 5, -6731.9961, 0
model1, 97, seqROCTM, 7, 000 100 10 1 , 4, -6734.721, 1
model1, 97, seqROCTM, 8, 00 10 1 , 3, -6738.7618, 0
model1, 97, seqROCTM, 9, 0 1 , 2, -6779.9538, 0
model1, 97, seqROCTM, 10, , 0, -13613.2095, 0
model1, 98, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6768.6496, 0
model1, 98, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6768.9667, 0
model1, 98, seqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -6770.6005, 0
model1, 98, seqROCTM, 3, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -6770.9016, 0
model1, 98, seqROCTM, 4, 000000 100000 10000 1000 100 0010 1010 1 , 8, -6771.0642, 0
model1, 98, seqROCTM, 5, 000000 100000 10000 1000 100 10 1 , 7, -6772.4642, 0
model1, 98, seqROCTM, 6, 000 100 10 1 , 4, -6775.535, 1
model1, 98, seqROCTM, 7, 00 10 1 , 3, -6780.2241, 0
model1, 98, seqROCTM, 8, 0 1 , 2, -6815.3364, 0
model1, 98, seqROCTM, 9, , 0, -13608.4156, 0
model1, 99, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6810.7716, 0
model1, 99, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6810.7878, 0
model1, 99, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -6811.0888, 0
model1, 99, seqROCTM, 3, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -6811.7551, 0
model1, 99, seqROCTM, 4, 0000 1000 100 0010 001010 101010 1 , 7, -6812.3774, 0
model1, 99, seqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -6812.708, 0
model1, 99, seqROCTM, 6, 000 100 10 1 , 4, -6814.6742, 1
model1, 99, seqROCTM, 7, 00 10 1 , 3, -6825.9943, 0
model1, 99, seqROCTM, 8, 0 1 , 2, -6879.1331, 0
model1, 99, seqROCTM, 9, , 0, -13599.0165, 0
